"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Impact of antennas on the anchor-less indoor localization of a static IR-UWB pair","V. La Tosa; B. Denis; S. Bories; B. Uguen","CEA-LETI Minatec Grenoble, Grenoble, France; CEA-LETI Minatec Grenoble, Grenoble, France; CEA-LETI Minatec Grenoble, Grenoble, France; IETR-CNRS, Université Rennes 1, Rennes, France","21st Annual IEEE International Symposium on Personal, Indoor and Mobile Radio Communications","17 Dec 2010","2010","","","858","864","This paper investigates the impact of realistic antennas on joint anchor-less localization and indoor characterization based on Impulse Radio (IR) Ultra Wideband (UWB) communications. In this frame, the Maximum Averaged Likelihood (MAL) algorithm and its extended version are considered, both relying on a tree approach consisting in two stages. The first part of the process, which is common to both algorithms, exploits the cross-correlation between received and locally predicted paths. The second stage calculates the averaged likelihood of measured path parameters obtained in the previous step, but different measurements are used for MAL and extended MAL (eMAL). In the first algorithm, only the Angle of Incidence (AoI) and the Time of Arrival (ToA) are considered, whereas the eMAL tree algorithm also accounts for two couples of Angles of Departure (AoDs) and Angles of Arrival (AoAs). The estimation errors of both nodes coordinates and room dimension obtained with the two algorithms are compared for three realistic UWB antennas. Finally, the remaining algorithm-independent ambiguities (i.e. resulting from scenario and geometry) are discussed.","2166-9589","978-1-4244-8016-6","10.1109/PIMRC.2010.5672035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5672035","Anchor-less Localization;Context-Awareness;Impulse Radio;Indoor Environments Characterization;Ultra Wide Band Antennas;Wireless Sensor Networks","Antenna measurements;Ultra wideband antennas;Dipole antennas;Receivers;Peer to peer computing;Directive antennas;Gain","","1","","21","IEEE","17 Dec 2010","26-30 Sept. 2010","26-30 Sept. 2010","IEEE","IEEE Conferences"
"Fingerprint-MDS based algorithm for indoor wireless localization","Wei Ni; Wendong Xiao; Yue Khing Toh; Chen Khong Tham","Networking Protocols Department, Institute for Infocomm Research, Singapore; Networking Protocols Department, Institute for Infocomm Research, Singapore; Networking Protocols Department, Institute for Infocomm Research, Singapore; Networking Protocols Department, Institute for Infocomm Research, Singapore","21st Annual IEEE International Symposium on Personal, Indoor and Mobile Radio Communications","17 Dec 2010","2010","","","1972","1977","Indoor wireless localization has emerged as a key wireless network technology and has been used for a variety of applications. In this paper, we examine the possibility to use one RF-based fingerprint system for indoor wireless localization, and show that there is room for improvement in its location sensing approach. We propose an indoor wireless localization solution by improving a fingerprinting localization algorithm with Multidimensional Scaling (MDS). In our approach, we configure RFID readers to receive signal strengths from both RFID tags and reference points, and use a fingerprinting localization algorithm for initial location estimation. We preprocess the received signal strength information to obtain the pairwise distances' estimation between the RFID tags and the reference points. Having estimated the pairwise squared distances, we apply MDS to reconstruct the RFID tags' distribution, and we subsequently use Procrustes analysis to refine the previously obtained fingerprinting location estimation. Simulation results show that our proposed localization algorithm improves the localization accuracy of the fingerprinting approach under different wireless network conditions.","2166-9589","978-1-4244-8016-6","10.1109/PIMRC.2010.5671598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5671598","","Variable speed drives;Fingerprint recognition;Accuracy","","16","","14","IEEE","17 Dec 2010","26-30 Sept. 2010","26-30 Sept. 2010","IEEE","IEEE Conferences"
"Power angle profile measurements and capacity evaluation of a SIMO system at 60 GHz","N. Moraitis; P. Constantinou; D. Vouyioukas","Mobile Radiocommunications Laboratory, National and Technical University of Athens, Athens, Greece; Mobile Radiocommunications Laboratory, National and Technical University of Athens, Athens, Greece; Department of Information and Communication Systems Engineering, University of Aegean, Samos, Greece","21st Annual IEEE International Symposium on Personal, Indoor and Mobile Radio Communications","17 Dec 2010","2010","","","1027","1031","This paper presents an experimental power angle profile measurement procedure, as well as theoretical capacity results of a single-input-multiple-output (SIMO) system which operates in the millimeter wave band and especially at 60 GHz. Power angle profiles (PAPs) were measured in different indoor locations while detailed angle-of-arrival (AoA) shape factors describing the spatial properties of the millimeter wave channel were derived. The measurement results were related to the site-specific environments and showed correlation between the propagation environments and the multipath channel structure. The 10% outage capacity was found theoretically between 5.7 and 6.2 b/s/Hz for a 1 × 4 SIMO system, and in the range of 4.3 and 4.6 b/s/Hz for a 1 × 2 SIMO system.","2166-9589","978-1-4244-8016-6","10.1109/PIMRC.2010.5672088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5672088","millimeter wave band;outage capacity;power angle profile;single-input-multiple-output","Antenna measurements;Receiving antennas;Power measurement;Millimeter wave measurements;Position measurement;Transmitters","","3","","9","IEEE","17 Dec 2010","26-30 Sept. 2010","26-30 Sept. 2010","IEEE","IEEE Conferences"
"Indoor user localization using particle filter and NLOS ranging model","J. Jung; H. Myung","Department of Civil and Environmental Engineering, KAIST, Daejeon, South Korea; Department of Civil and Environmental Engineering, KAIST, Daejeon, South Korea",ICCAS 2010,"17 Dec 2010","2010","","","2476","2479","User localization is one of the key technologies for mobile robots to successfully interact with humans. Among various localization methods using radio frequency (RF) signals, time of arrival (TOA) based localization is popular since the target coordinates can be directly calculated from the accurate range measurements. In complex indoor environment, however, RF-ranging-based localization is quite challenging since the range measurements suffer not only from signal noise but also from signal blockages and reflections. A set of range measurements taken in complex indoor environment verifies that almost all measurements are nonline-of-sight (NLOS) ranges which have striking difference to the line-of-sight (LOS) distances. These NLOS range measurements make severe degradation in the accuracy of trilateration based localizations if used without any compensation. In this paper we propose a particle filter based localization algorithm which exploits indoor geometry from the given map to estimate the NLOS signal path and compensate the range measurements. The algorithm is verified with experiments performed in real indoor environments.","","978-89-93215-02-1","10.1109/ICCAS.2010.5670271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5670271","Indoor Localization;Particle Filter;NLOS Ranging Model","Distance measurement;Indoor environments;Nonlinear optics;Particle measurements;Systematics;Atmospheric measurements;Radio frequency","","1","","5","","17 Dec 2010","27-30 Oct. 2010","27-30 Oct. 2010","IEEE","IEEE Conferences"
"Multiple UAVs tracking algorithm with a multi-camera system","D. -Y. Won; H. Oh; S. -S. Huh; D. H. Shim; M. -J. Tahk","Department of AeroSpace Engineering, KAIST, Daejeon, South Korea; Department of Informatics & Sensors, Cranfield University, Shrivenham, UK; Department of AeroSpace Engineering, KAIST, Daejeon, South Korea; Department of AeroSpace Engineering, KAIST, Daejeon, South Korea; Department of AeroSpace Engineering, KAIST, Daejeon, South Korea",ICCAS 2010,"17 Dec 2010","2010","","","2357","2360","This paper presents the tracking and estimation of indoor UAVs using multi-camera visual feedback. The proposed vision algorithm enhances the performance of the vision system by making up for a weakness of low cost camera such as poor resolution and large noise. For the pose estimation of multiple vehicles, data association algorithm using the geometric relation between cameras is employed in this paper.","","978-89-93215-02-1","10.1109/ICCAS.2010.5669931","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5669931","Multi-camera system;Multiple UAVs Tracking;Data Association","Image color analysis;Cameras;Unmanned aerial vehicles;Geometry;Nearest neighbor searches;Sensors;Real time systems","","4","","5","","17 Dec 2010","27-30 Oct. 2010","27-30 Oct. 2010","IEEE","IEEE Conferences"
"Directional Wi-Fi Based Indoor Location System for Emergency","M. Zhao; H. Yang; J. Liu; Y. Chen; J. Zhou","College of Information Engineering, Xiangtan University, Xiangtan, China; College of Information Engineering, Xiangtan University, Xiangtan, China; Institute of Computing Technology, Chinese Academy and Sciences, Beijing, China; Institute of Computing Technology, Chinese Academy and Sciences, Beijing, China; College of Information Engineering, Xiangtan University, Xiangtan, China",2010 7th International Conference on Ubiquitous Intelligence & Computing and 7th International Conference on Autonomic & Trusted Computing,"13 Dec 2010","2010","","","501","502","In emergency, especially for indoor case, an easy-to-setup and real-time locating system is very important for timely rescue. However, most traditional systems cannot work for different reasons: GPS is not available for indoor case, some need huge amounts of preliminary work to acquire training data and some require specialized equipments which brings high cost. In this paper, we propose an easy-to-use indoor location system for emergency with low cost. Only two directional access points (APs) are needed to be setup around the building and training data just from several reference points are required. In comparison, our system is easy to install and avoid large scale data collection work. Experiment results show that the system can locate mobile devices in real time and accuracy is acceptable in room-level.","","978-1-4244-9043-1","10.1109/UIC-ATC.2010.53","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5667129","Location Estimation;Directional Wi-Fi;Emergency","Directional antennas;Mobile handsets;Radar tracking;IEEE 802.11 Standards;Real time systems;Calibration;Global Positioning System","","4","","6","IEEE","13 Dec 2010","26-29 Oct. 2010","26-29 Oct. 2010","IEEE","IEEE Conferences"
"An Indoor Location-Based Social Network for Managing Office Resource and Connecting People","H. Wang; L. Zhu; A. Chin","Economic Technological Development Area, Nokia Research Center, Beijing, China; Economic Technological Development Area, Nokia Research Center, Beijing, China; Economic Technological Development Area, Nokia Research Center, Beijing, China",2010 7th International Conference on Ubiquitous Intelligence & Computing and 7th International Conference on Autonomic & Trusted Computing,"13 Dec 2010","2010","","","481","483","With growing popularity of social networks, people's locations are being used for providing rich mobile social services, mostly with outdoor positioning using GPS. We present a mobile social service deployed in an indoor office environment called “Nokia Find & Connect” (NF&C). In NF&C, employees' locations are tracked using Wi-Fi to efficiently find, reserve and manage office resources like meeting rooms and desks and to easily connect other colleagues through scheduled interactions like having a meeting together and/or unscheduled yet implicit interactions like ephemeral encounters between two people. We present the user interface and functional architecture of NF&C and discuss a user study that we conducted in our office.","","978-1-4244-9043-1","10.1109/UIC-ATC.2010.62","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5667120","Location social service;ephemeral social network;office resource management;mobile social network","Social network services;Joining processes;Mobile communication;Global Positioning System;Sensors;Mobile computing;History","","4","","6","IEEE","13 Dec 2010","26-29 Oct. 2010","26-29 Oct. 2010","IEEE","IEEE Conferences"
"An image-based indoor positioning for digital museum applications","H. Kawaji; K. Hatada; T. Yamasaki; K. Aizawa","Graduate School of Information Science and Technology, University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, Interfaculty Initiative in Information Studies, University of Tokyo, Tokyo, Japan",2010 16th International Conference on Virtual Systems and Multimedia,"13 Dec 2010","2010","","","105","111","In this paper, we present an image-based indoor positioning system for digital museum application using omniderectional images to which location information is embedded. By using robust image matching by PCA-SIFT, fast nearest neighbor search algorithm based Locaity Sensitive Hashing (LSH), and the confidence measure which takes into consideration of the location of the objects in the query image, our system can estimate users' locations with high accuracy and in a short time. We conducted some experiments of image matching and arguments about the results.","","978-1-4244-9026-4","10.1109/VSMM.2010.5665958","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5665958","digital museum;indoor localization;omnidirectional camera;tag;locality sensitive hasshing (LSH);PCA-SIFT","Image matching;Databases;Feature extraction;Cameras;Accuracy;Rail transportation;Mobile communication","","6","2","23","IEEE","13 Dec 2010","20-23 Oct. 2010","20-23 Oct. 2010","IEEE","IEEE Conferences"
"Interactionless calendar-based training for 802.11 localization","A. J. Barry; N. L. Tye; M. L. Chang","Franklin W. Olin College of Engineering, Needham, MA, USA; Franklin W. Olin College of Engineering, Needham, MA, USA; Franklin W. Olin College of Engineering, Needham, MA, USA",The 7th IEEE International Conference on Mobile Ad-hoc and Sensor Systems (IEEE MASS 2010),"10 Dec 2010","2010","","","166","194","This paper presents our work in solving one of the weakest links in 802.11-based indoor-localization: the training of ground-truth received signal strength data. While crowdsourcing this information has been demonstrated to be a viable alternative to the time consuming and accuracy-limited process of manual training, one of the chief drawbacks is the rate at which a system can be trained. We demonstrate an approach that utilizes users' calendar and appointment information to perform interactionless training of an 802.11-based indoor localization system. Our system automatically determines if a user attended a calendar event, resulting in accuracy comparable to our previously published large-scale crowdsourced deployment. We find that no other user interaction is necessary to train the system to that level of accuracy when calendar data are available. In ideal conditions, this technique can reduce training time by over a factor of six.","2155-6814","978-1-4244-7490-5","10.1109/MASS.2010.5663990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5663990","Location measurement;calendar;crowdsourcing;localization;location representation;location-based services","Calendars;Accuracy;Training;Wireless communication;Training data;Data models;Clustering algorithms","","1","2","16","IEEE","10 Dec 2010","8-12 Nov. 2010","8-12 Nov. 2010","IEEE","IEEE Conferences"
"Electronic white cane for blind people navigation assistance","J. Faria; S. Lopes; H. Fernandes; P. Martins; J. Barroso","University of Trasos Montes e Alto Douro, Vila Real, Portugal; University of Tras-os-Montes e Alto Douro, Vila Real, Portugal; University of Tras-os-Montes e Alto Douro, Vila Real, Portugal; University of Tras-os-Montes e Alto Douro, Vila Real, Portugal; University of Tras-os-Montes e Alto Douro, Vila Real, Portugal",2010 World Automation Congress,"10 Dec 2010","2010","","","1","7","In modern daily life people need to move, whether in business or leisure, sightseeing or addressing a meeting. Often this is done in familiar environments, but in some cases we need to find our way in unfamiliar scenarios. Visual impairment is a factor that greatly reduces mobility. Currently, the most widespread and used means by the visually impaired people are the white stick and the guide dog; however both present some limitations. With the recent advances in inclusive technology it is possible to extend the support given to people with visual impairment during their mobility. In this context we propose a system, named SmartVision, whose global objective is to give blind users the ability to move around in unfamiliar environments, whether indoor or outdoor, through a user friendly interface that is fed by a geographic information system (GIS). In this paper we propose the development of an electronic white cane that helps moving around, in both indoor and outdoor environments, providing contextualized geographical information using RFID technology.","2154-4824","978-1-889335-42-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5665289","Blind Navigation;Accessibility;RFID;GIS","Navigation;Geographic Information Systems;Servers","","6","","10","","10 Dec 2010","19-23 Sept. 2010","19-23 Sept. 2010","IEEE","IEEE Conferences"
"Improving the Quality of Web-GIS Modularity Using Aspects","A. Oliveira; M. Urbieta; J. Araújo; A. Rodrigues; A. Moreira; S. Gordillo; G. Rossi","Departamento de Informática CITI, Monte de Caparica, Portugal; Lifia. Facultad de Informática, UNLP, Argentina; Departamento de Informática CITI, Monte de Caparica, Portugal; Departamento de Informática CITI, Monte de Caparica, Portugal; Departamento de Informática CITI, Monte de Caparica, Portugal; Lifia. Facultad de Informática, UNLP, Argentina; Lifia. Facultad de Informática, UNLP, Argentina",2010 Seventh International Conference on the Quality of Information and Communications Technology,"3 Dec 2010","2010","","","132","141","Spatial concerns of Web Geographical Information Systems (Web-GIS) are inherently crosscutting and volatile: crosscutting because they affect multiple functionalities of Web-GIS systems, such as visualization of a route in a map, volatile because their status may change often (e.g., in a map, a route can be obstructed temporarily due to a car accident or festivity, so alternative routes should be provided dynamically). The quality of Web-GIS services, in particular the efficiency required for their adaptation and evolution, can be compromised if volatility and the crosscutting nature of spatial concerns are not taken into consideration during modularization. This paper presents an aspect-oriented approach for Web-GIS applications. This approach models crosscutting spatial concerns and handles the volatile nature of some spatial concerns as if these were crosscutting. Thus, both types of concerns, crosscutting and volatile, are modeled as candidate aspects. By modularizing volatile concerns as aspects, it is simple to add and remove them at runtime from an application by using dynamic weaving. The approach starts with the identification and specification of crosscutting concerns and follows by composing them using MATA, an aspect-oriented modeling technique. GIS crosscutting concerns are stored and documented in a concern catalogue for promoting their reuse. Conflicts regarding the ordering of composition are also taken into account.","","978-1-4244-8539-0","10.1109/QUATIC.2010.23","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5654793","Web Geographical Information Systems;Aspect-Oriented Software Development","Unified modeling language;Context;Geographic Information Systems;Switches;Software;Programming;Adaptation model","","3","2","26","IEEE","3 Dec 2010","29 Sept.-2 Oct. 2010","29 Sept.-2 Oct. 2010","IEEE","IEEE Conferences"
"Current investigations at the ETH Zurich in optical indoor positioning","S. Tilch; R. Mautz","Institute of Geodesy and Photogrammetry, ETH Zurich, Zurich, Switzerland; Institute of Geodesy and Photogrammetry, ETH Zurich, Zurich, Switzerland","2010 7th Workshop on Positioning, Navigation and Communication","3 Dec 2010","2010","","","174","178","This paper presents a novel approach for a optical indoor positioning system that is currently under development at the Institute of Geodesy and Photogrammetry at the ETH Zurich. The new system is called CLIPS (Camera and Laser based Indoor Positioning System) and it is based on the fundamentals of stereo photogrammetry. The difference to the photogrammetric relative camera orientation is that one camera is substituted for a device emitting laser-beams from a virtual central point. The laser beams project bright spots on any surface in an indoor environment. These laser spots are seen by a camera for the purpose to determine its relative orientation with respect to the laser-device. In chapter II and III some applications and an overview of existing optical indoor positioning systems are given. The last section explains the functionality of the new system CLIPS.","","978-1-4244-7158-4","10.1109/WPNC.2010.5653591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5653591","5 Point Algorithm;Camera Positioning;Indoor Positioning System;Relative Camera Orientation","Navigation;Optical imaging;Measurement by laser beam;Laser beams;Digital cameras;Optical sensors","","16","4","13","IEEE","3 Dec 2010","11-12 March 2010","11-12 March 2010","IEEE","IEEE Conferences"
"Carrier relevance study for indoor localization using GSM","I. Ahriz; Y. Oussar; B. Denby; G. Dreyfus","Signal Processing and Machine Learning Laboratory, ESPCI ParisTech, Paris, France; ESPCI ParisTech, France; Université Pierre et Marie Curie, Paris, France; Signal Processing and Machine Learning Laboratory, ESPCI ParisTech, France","2010 7th Workshop on Positioning, Navigation and Communication","3 Dec 2010","2010","","","168","173","A study is made of subsets of relevant GSM carriers for an indoor localization problem. A database was created containing power measurement scans of all available GSM carriers in 5 of 8 rooms of a second storey laboratory in central Paris, France, and a statistical learning algorithm developed to discriminate between rooms based on these carrier strengths. To optimize the system, carrier relevance was ranked using either Orthogonal Forward Regression or Support Vector Machine - Recursive Feature Elimination procedures, and a subset of relevant variables obtained with cross-validation. Results show that the 60 most relevant carriers are sufficient to correctly localize 97% of scans in an independent test set.","","978-1-4244-7158-4","10.1109/WPNC.2010.5650492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5650492","Indoor localization;GSM networks;variable selection","GSM;Training;Classification algorithms;Support vector machine classification;Laboratories;Fingerprint recognition","","5","","14","IEEE","3 Dec 2010","11-12 March 2010","11-12 March 2010","IEEE","IEEE Conferences"
"Comparison of various methods for indoor RF fingerprinting using leaky feeder cable","M. Weber; U. Birkel; R. Collmann; J. Engelbrecht","Department of Electronic Engineering, University of Applied Sciences, Giessen-Friedberg, Giessen, Germany; Department of Electronic Engineering, University of Applied Sciences, Giessen-Friedberg, Giessen, Germany; Dep. of Electronic Eng., University of Applied Sciences HTW Dresden, Dresden, Germany; Dep. of Electronic Eng., University of Applied Sciences HTW Dresden, Dresden, Germany","2010 7th Workshop on Positioning, Navigation and Communication","3 Dec 2010","2010","","","291","298","RF (Radio Frequency) Fingerprinting for indoor localization using wireless local area networks attracted significant attention throughout the last decade. A severe drawback of this approach however is the laborious effort to calibrate the radio map. Especially in case of environmental changes recalibration becomes necessary. The main focus of our research project WIPoS (Wireless Indoor Positioning System) is to solve this problem by appropriate rf engineering and optimized methods. This paper points out the main advantages for the application of leaky feeder cables for indoor localization. A new type of LCX (Leaky Coxial Cable), which satisfies the needs of positioning, is proposed. We also analyze the performance in a hallways scenario with only two signals by comparing various positioning algorithms and deflect some suitable methods for localization with leaky feeder (LF) cables.","","978-1-4244-7158-4","10.1109/WPNC.2010.5653786","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5653786","","Accuracy;Smoothing methods;Databases;Rayleigh channels;Kalman filters;Wireless LAN","","18","","9","IEEE","3 Dec 2010","11-12 March 2010","11-12 March 2010","IEEE","IEEE Conferences"
"UWB in Heterogeneous Access Networks: location-aware services","P. Cluzeaud; I. Bucaille; A. Sierra; J. Chóliz","Thales Communications, Colombes, (France); Thales Communications, Colombes, (France); Telefònica I D, Madrid, Spain; Institute of Engineering Research in Aragón, I3A University of Zaragoza, Zaragoza, (Spain)","2010 7th Workshop on Positioning, Navigation and Communication","3 Dec 2010","2010","","","257","263","Mobile position-aware systems combined with modern wireless technologies are getting more and more important and everyone seems to realize that the market is a high potential industry. For mobile network it is a way to differentiate many mobile applications and services from PC (Personal Computer) applications and wired Internet services. Using mobile devices, LBSs (Location-Based Service) leverage a user-s physical location to provide enhanced services and experiences. LBSs enable a range of applications and services, such as navigation and mobile map services, workforce tracking, finding points of interest, and obtaining weather information. Nowadays most of the applications are based on the GPS (Global Positioning System). However, the availability of indoor location, which is not covered by satellite-based systems, and fast time to position fix is more and more needed for LBSs. This fact opens the door to UWB (Ultra Wide band) as a key technology to be taken into account in the development of novel and promising locationaware services, due to its intrinsic features for providing accurate indoor localization. Indoor location provided by UWB combined with cellular networks such as HSPA (High Speed Packet Access) or WiMAX (Worldwide Interoperability for Microwave Access) will open the door to a large set of new location-aware services.","","978-1-4244-7158-4","10.1109/WPNC.2010.5653619","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5653619","coexistence;HSPA;location-awareness;UWB;WiMAX","Mobile communication;WiMAX;Navigation;Mobile computing;Indoor environments;Mobile handsets","","3","5","4","IEEE","3 Dec 2010","11-12 March 2010","11-12 March 2010","IEEE","IEEE Conferences"
"Towards ubiquitous indoor location based services and indoor navigation","B. Greßmann; H. Klimek; V. Turau","Institute of Telematics, Hamburg University of Technology, Hamburg, Germany; Institute of Telematics, Hamburg University of Technology, Hamburg, Germany; Institute of Telematics, Hamburg University of Technology, Hamburg, Germany","2010 7th Workshop on Positioning, Navigation and Communication","3 Dec 2010","2010","","","107","112","Outdoor navigation services have become ubiquitously available due to small handheld devices such as GPS enabled mobile phones or dedicated mobile navigation systems. Two main drivers were necessary in order to provide widespread location based services: Acquiring positioning information with a certain degree of precision and widespread (mobile) access to computer networks to use the position information with a large information basis such as the Internet. Envisioned is a future, where indoor navigation and location based services are used as naturally as outdoor location based services are now. To achieve this long term vision where users seamlessly navigate for example from work desk to departure gate at the airport and use location based services on the way, various challenges have to be solved. In this paper, these challenges and open issues are discussed. The paper proposes an architecture which abstracts from different mobile devices and localization technologies. Additionally, it sketches the use of indoor topology information to increase the accuracy of indoor localization. These two presented concepts form a basis for a transition period until standards for ubiquitous indoor location based services have emerged.","","978-1-4244-7158-4","10.1109/WPNC.2010.5653258","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5653258","Indoor navigation;location based service;localization;positioning","Topology;Mobile handsets;Hardware;Buildings;Global Positioning System;Computer architecture","","16","2","13","IEEE","3 Dec 2010","11-12 March 2010","11-12 March 2010","IEEE","IEEE Conferences"
"On the RBF-based positioning using WLAN signal strength fingerprints","C. Laoudias; C. G. Panayiotou; P. Kemppi","KIOS Research Center of Intelligent Systems and Networks, Department of Electrical and Computer Engineering, University of Cyprus, Nicosia, Cyprus; KIOS Research Center of Intelligent Systems and Networks, Department of Electrical and Computer Engineering, University of Cyprus, Nicosia, Cyprus; VTT Technical Research Center of Finland, Espoo, Finland","2010 7th Workshop on Positioning, Navigation and Communication","3 Dec 2010","2010","","","93","98","Provision of accurate and reliable location estimates is the key issue for the proliferation of indoor location oriented services and applications. Our positioning method is based on Radial Basis Function (RBF) networks and we exploit Received Signal Strength (RSS) measurements from several WLAN Access Points (AP). We incorporate the RSS covariance matrix into the estimation method and couple that with a methodology that indicates which APs can be ignored during positioning without sacrificing accuracy. We evaluate the RBF method in a real-life setup, and experimental results suggest that the proposed approach performs well.","","978-1-4244-7158-4","10.1109/WPNC.2010.5653403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5653403","","Kernel;Radial basis function networks;Covariance matrix;Wireless LAN;Accuracy;Buildings;Input variables","","18","","14","IEEE","3 Dec 2010","11-12 March 2010","11-12 March 2010","IEEE","IEEE Conferences"
"UWB positioning with virtual anchors and floor plan information","P. Meissner; C. Steiner; K. Witrisal","Graz University of Technology, Graz, Austria; Communication Technology Laboratory, ETH Zurich, Switzerland; Graz University of Technology, Graz, Austria","2010 7th Workshop on Positioning, Navigation and Communication","3 Dec 2010","2010","","","150","156","This paper describes an indoor positioning method using ultra-wideband (UWB) signals from one single transmitter at a known location together with a-priori floor plan information. The position of the receiver is estimated from the signal reflections in the room walls and the direct signal path. Therefore, the algorithm is inherently robust to non-line-of-sight conditions, which are considered a key problem in range-based positioning. We introduce likelihood models for the individual range measurements that correspond to single and double reflections. Using the room geometry, these reflections can be mapped to virtual anchors at known positions and the multilateration problem can be solved using statistical techniques. Simulation results show that this approach of position estimation is a promising candidate for robust and accurate localization.","","978-1-4244-7158-4","10.1109/WPNC.2010.5650374","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5650374","","Receivers;Transmitters;Position measurement;Geometry;Maximum likelihood estimation;Joints","","42","4","10","IEEE","3 Dec 2010","11-12 March 2010","11-12 March 2010","IEEE","IEEE Conferences"
"LOSNUS: Ultrasonic indoor locating for numerous static and mobile devices","G. F. Spitzer; H. F. Schweinzer","Institute of Electrodynamics, Microwave, and Circuit Engineering, University of Technology, Vienna, Vienna, Austria; Systems of the Institute of Electrodynamics, Microwave, and Circuit Engineering, University of Technology, Vienna, Vienna, Austria","2010 7th Workshop on Positioning, Navigation and Communication","3 Dec 2010","2010","","","277","283","In the past years a lot of research has been conducted in the field of ultrasonic location systems. Usually systems use time of flight measurement of the ultrasonic signal to determine the distance between transmitters and receivers. Mostly indoor location systems are used for tracking of mobile units. However, device location is getting growing importance in integration of numerous static sensor/actuator devices in WSN and in the evaluation of sensor array data. The high accuracy (≤10 mm) and a locating rate up to about 10 cycles/s of the ultrasonic indoor location system LOSNUS presented in this paper supports both locating of static devices and tracking of mobile devices. The principle of operation and the design of the transmitting system, realization elements of receiver nodes, and a location server calculating node locations by TDoA algorithms are presented in this paper. Clock error, quantization noise, and the influence of transmitter delay on echo suppression are crucial points discussed in detail.","","978-1-4244-7158-4","10.1109/WPNC.2010.5649085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5649085","ultrasonic location system;indoor GPS;time difference of arrival;1-bit correlation;time of flight","Transmitters;Receivers;Clocks;Acoustics;Encoding;Correlation;Chirp","","1","","12","IEEE","3 Dec 2010","11-12 March 2010","11-12 March 2010","IEEE","IEEE Conferences"
"Efficient design of indoor positioning systems based on optimization model","Y. Zheng; O. Baala; A. Caminada","SeT Laboratory, University of Technology of Belfort-Montbéliard, Belfort, France; SeT Laboratory, University of Technology of Belfort-Montbéliard, Belfort, France; SeT Laboratory, University of Technology of Belfort-Montbéliard, Belfort, France",2010 IFIP Wireless Days,"3 Dec 2010","2010","","","1","5","In recent years, positioning systems for indoor areas using the existing wireless local area network infrastructure have become very popular and attractive. However, most systems only focus on the network deployment for positioning but overlook that the original purpose of these WLAN infrastructures is providing the required connectivity. Furthermore, experimental results related to such positioning systems have been presented while there is a lack of good analytical models that can be used as a framework for designing and deploying the positioning systems. In this paper, we propose an innovative approach where WLAN planning and positioning error reduction are modeled as an optimization problem and tackled together during the WLAN planning process. A Mono-objective algorithm called Variable Neighborhood Search (VNS) is implemented and the simulations demonstrate that this algorithm is highly efficient in solving the indoor positioning optimization problem.","2156-972X","978-1-4244-9229-9","10.1109/WD.2010.5657722","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5657722","Indoor Positioning System;communication quality demand;mono-algorithm;modeling","Wireless LAN;Optimization;Quality of service;Planning;Accuracy;Bit rate;Computational modeling","","3","","18","IEEE","3 Dec 2010","20-22 Oct. 2010","20-22 Oct. 2010","IEEE","IEEE Conferences"
